SeqNo,Date,UTC Time,datetime,[°C*10] LCC_CABINET_TEMP,[°C*10] LCC_CABINET_HUM,[%] LCC_UPS_BATT_LVL,[bar] HPU_SYSTEM_PRESSURE,[°C*10] HPU_OIL_TEMPERATURE,[rpm] HPU_MOTOR_SPEED,[W] HPU_MOTOR_POWER,[V] BATTERIES_VOLTAGE,[A*10] BATTERIES_CURRENT,[kWh] BATTERIES_CAPACITY,[%] BATTERIES_SOC,[A*10] CHARGER_CURRENT,FRONT_LINKS_UL_POS,FRONT_LINKS_UL_SPEED,FRONT_LINKS_UL_VALVE,FRONT_LINKS_UR_POS,FRONT_LINKS_UR_SPEED,FRONT_LINKS_UR_VALVE,FRONT_LINKS_LL_POS,FRONT_LINKS_LL_SPEED,FRONT_LINKS_LL_VALVE,FRONT_LINKS_LR_POS,FRONT_LINKS_LR_SPEED,FRONT_LINKS_LR_VALVE,[°*10] TUGGER ROTATION,[°/s*100] TUGGER ROTATION SPEED,[bar] TUGGER PRESSURE A,[bar] TUGGER PRESSURE B,[bar] TUGGER PRESSURE BRAKE,[%] TUGGER VALVE,[mm] COG LEFT POSITION,[mm*100] COG LEFT SPEED,[bar] COG LEFT BOTTOMSIDE PRESSURE,[bar] COG LEFT RODSIDE PRESSURE,[mm] COG RIGHT POSITION,[mm*100] COG RIGHT SPEED,[bar] COG RIGHT BOTTOMSIDE PRESSURE,[bar] COG RIGHT RODSIDE PRESSURE,[%] COG VALVE FEEDBACK
126059,2025-09-28,19:40:18.327,2025-09-28 19:40:18.327,224,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.390625,522.635,0.0,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126060,2025-09-28,19:40:18.839,2025-09-28 19:40:18.839,224,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,1.29485,522.635,0.0,1.135706,577.205,0.0,-0.03616898,577.13,-0.1028159,0.3038194,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126061,2025-09-28,19:40:19.350,2025-09-28 19:40:19.350,224,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3327546,522.635,0.0,1.034433,577.205,0.0,-0.1302083,577.135,-0.101864,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126062,2025-09-28,19:40:19.862,2025-09-28 19:40:19.862,224,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4701968,522.635,0.0,0.9548611,577.205,0.0,-0.02893518,577.13,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126063,2025-09-28,19:40:20.377,2025-09-28 19:40:20.377,224,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3833912,522.63,0.09955886,1.034433,577.205,0.0,-0.1229745,577.13,0.0,0.1157407,0,0,0,0,0,0,31,10,25,37,31,-12,24,36,1
126064,2025-09-28,19:40:20.891,2025-09-28 19:40:20.891,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.100469,0.4774306,522.635,-0.1000113,1.128472,577.205,0.0,-0.02170139,577.13,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126065,2025-09-28,19:40:21.405,2025-09-28 19:40:21.405,224,520,100,0,239,0,0,735,122,105,99,147,523.055,0.0,1.244213,522.635,0.1004681,1.034433,577.205,0.0,-0.1085069,577.13,0.0,0.2387153,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126066,2025-09-28,19:40:21.919,2025-09-28 19:40:21.919,224,520,100,0,239,0,0,735,122,105,99,147,523.05,-0.1151975,0.4557292,522.63,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.0,0.1808449,0,0,0,0,0,0,31,-10,25,37,31,-11,24,36,1
126067,2025-09-28,19:40:22.430,2025-09-28 19:40:22.430,224,520,100,0,239,0,0,735,122,105,99,146,523.05,0.0,0.3761574,522.635,0.1000113,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126068,2025-09-28,19:40:22.943,2025-09-28 19:40:22.943,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4991319,522.63,-0.1004681,0.9548611,577.205,0.0,-0.01446759,577.13,0.0,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126069,2025-09-28,19:40:23.454,2025-09-28 19:40:23.454,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3833912,522.635,0.0,1.20081,577.205,0.0,-0.1446759,577.135,0.09091993,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126070,2025-09-28,19:40:23.965,2025-09-28 19:40:23.965,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4557292,522.635,0.0,0.9548611,577.205,0.0,-0.04340278,577.13,0.0,0.1953125,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126071,2025-09-28,19:40:24.479,2025-09-28 19:40:24.479,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3978588,522.63,-0.1000114,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126072,2025-09-28,19:40:24.988,2025-09-28 19:40:24.988,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4557292,522.635,0.1000113,0.9548611,577.205,0.0,-0.01446759,577.13,0.0,0.2459491,0,0,0,0,0,0,31,-9,25,37,31,0,24,36,1
126073,2025-09-28,19:40:25.503,2025-09-28 19:40:25.503,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.426794,522.63,0.0,1.034433,577.205,0.0,-0.1519097,577.13,0.0,0.07957176,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126074,2025-09-28,19:40:26.014,2025-09-28 19:40:26.014,224,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,1.309317,522.63,0.0,1.121238,577.205,0.0,-0.02170139,577.13,0.0,0.2965856,0,0,0,0,0,0,31,-10,25,37,31,10,24,36,1
126075,2025-09-28,19:40:26.527,2025-09-28 19:40:26.527,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3761574,522.63,0.1000114,1.034433,577.205,0.0,-0.1446759,577.13,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126076,2025-09-28,19:40:27.039,2025-09-28 19:40:27.039,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4412616,522.635,-0.100468,0.9620949,577.205,0.0,-0.02170139,577.125,0.0,0.2314815,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126077,2025-09-28,19:40:27.554,2025-09-28 19:40:27.554,225,520,100,0,239,0,0,735,122,105,99,146,523.05,0.0,0.390625,522.635,0.100468,1.034433,577.205,0.0,-0.1446759,577.13,0.0,0.09403935,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126078,2025-09-28,19:40:28.140,2025-09-28 19:40:28.140,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4557292,522.635,-0.100468,0.9548611,577.205,0.0,-0.007233796,577.13,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126079,2025-09-28,19:40:28.653,2025-09-28 19:40:28.653,225,521,100,0,239,0,0,735,122,105,99,147,523.045,0.0,1.229745,522.63,0.1004681,1.20081,577.205,0.0,-0.1446759,577.13,0.0,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,-12,24,36,1
126080,2025-09-28,19:40:29.168,2025-09-28 19:40:29.168,225,521,100,0,239,0,0,735,122,105,99,146,523.05,0.0,0.4123264,522.63,-0.1000114,0.9548611,577.205,0.0,-0.02893518,577.135,0.0,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126081,2025-09-28,19:40:29.680,2025-09-28 19:40:29.680,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3833912,522.635,0.1009289,1.041667,577.205,0.0,-0.1374421,577.13,0.0,0.1446759,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126082,2025-09-28,19:40:30.193,2025-09-28 19:40:30.193,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.462963,522.63,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126083,2025-09-28,19:40:30.705,2025-09-28 19:40:30.705,225,521,100,0,239,0,0,735,122,105,99,146,523.05,0.0,1.222512,522.63,0.1000113,1.077836,577.205,0.0,-0.04340278,577.13,0.1052757,0.1808449,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126084,2025-09-28,19:40:31.219,2025-09-28 19:40:31.219,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4123264,522.635,0.0,0.9837963,577.205,0.0,-0.02893518,577.13,0.0,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126085,2025-09-28,19:40:31.733,2025-09-28 19:40:31.733,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3761574,522.635,-0.100929,1.034433,577.205,0.0,-0.1446759,577.13,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126086,2025-09-28,19:40:32.247,2025-09-28 19:40:32.247,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.462963,522.635,0.0,0.9982639,577.205,0.0,-0.05063657,577.13,0.09866644,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126087,2025-09-28,19:40:32.759,2025-09-28 19:40:32.759,225,521,100,0,239,0,0,735,121,105,99,147,523.05,0.0,0.3761574,522.635,-0.2000228,1.041667,577.205,0.0,-0.1374421,577.13,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126088,2025-09-28,19:40:33.274,2025-09-28 19:40:33.274,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,1.287616,522.63,0.1009289,1.135706,577.205,0.0,-0.01446759,577.13,0.0,0.2459491,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126089,2025-09-28,19:40:33.787,2025-09-28 19:40:33.787,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.354456,522.635,0.100468,1.041667,577.205,0.0,-0.1229745,577.13,0.1000118,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126090,2025-09-28,19:40:34.302,2025-09-28 19:40:34.302,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.462963,522.63,-0.1000114,0.9548611,577.205,0.0,-0.02893518,577.13,-0.1089239,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126091,2025-09-28,19:40:34.816,2025-09-28 19:40:34.816,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3255208,522.63,0.100468,1.034433,577.205,0.0,-0.1374421,577.135,0.0,0.1519097,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126092,2025-09-28,19:40:35.328,2025-09-28 19:40:35.328,225,521,100,0,239,0,0,735,122,105,99,146,523.05,0.0,0.462963,522.635,0.0,0.9620949,577.205,0.0,-0.007233796,577.13,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,10,24,36,1
126093,2025-09-28,19:40:35.840,2025-09-28 19:40:35.840,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,1.092303,522.635,0.0,1.208044,577.205,0.0,-0.1374421,577.13,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126094,2025-09-28,19:40:36.355,2025-09-28 19:40:36.355,225,521,100,0,239,0,0,735,122,105,99,146,523.05,0.0,0.462963,522.635,-0.1009289,0.9548611,577.205,0.0,-0.02893518,577.13,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126095,2025-09-28,19:40:36.867,2025-09-28 19:40:36.867,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3399884,522.63,0.0,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126096,2025-09-28,19:40:37.384,2025-09-28 19:40:37.384,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4774306,522.63,0.0,0.9548611,577.205,0.0,-0.02893518,577.135,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126097,2025-09-28,19:40:37.895,2025-09-28 19:40:37.895,225,521,100,0,239,0,0,735,122,105,99,146,523.05,0.0,1.20081,522.635,0.0,1.041667,577.205,0.0,-0.1302083,577.13,0.0,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126098,2025-09-28,19:40:38.409,2025-09-28 19:40:38.409,225,521,100,0,239,0,0,735,122,105,99,147,523.05,-0.09054611,0.4123264,522.635,0.1009289,1.135706,577.205,0.0,-0.03616898,577.13,0.0,0.2025463,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126099,2025-09-28,19:40:38.924,2025-09-28 19:40:38.924,225,521,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3689236,522.63,0.0,1.034433,577.205,0.0,-0.1446759,577.13,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,-15,24,36,1
126100,2025-09-28,19:40:39.435,2025-09-28 19:40:39.435,225,521,100,0,239,0,0,735,122,105,99,147,523.05,-0.08980702,0.462963,522.635,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.1032987,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126101,2025-09-28,19:40:39.947,2025-09-28 19:40:39.947,225,521,100,0,239,0,0,735,122,105,99,146,523.05,0.0,0.390625,522.63,0.0,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126102,2025-09-28,19:40:40.462,2025-09-28 19:40:40.462,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.100469,1.345486,522.63,0.0,1.121238,577.205,0.0,-0.01446759,577.13,0.0,0.2748843,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126103,2025-09-28,19:40:40.974,2025-09-28 19:40:40.974,225,520,100,0,239,0,0,735,122,105,99,146,523.045,0.101395,0.3689236,522.635,0.0,1.034433,577.205,0.0,-0.1446759,577.13,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126104,2025-09-28,19:40:41.487,2025-09-28 19:40:41.487,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4412616,522.63,0.0,0.9548611,577.205,0.0,-0.03616898,577.13,-0.09911091,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126105,2025-09-28,19:40:41.999,2025-09-28 19:40:41.999,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3472222,522.63,0.1000113,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126106,2025-09-28,19:40:42.511,2025-09-28 19:40:42.511,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4846644,522.635,-0.09911038,0.9620949,577.205,0.0,-0.02893518,577.13,0.0,0.2821181,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126107,2025-09-28,19:40:43.024,2025-09-28 19:40:43.024,225,520,100,0,239,0,0,735,122,105,99,146,523.05,0.0,1.265914,522.63,-0.100468,1.20081,577.205,0.0,-0.1446759,577.13,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126108,2025-09-28,19:40:43.539,2025-09-28 19:40:43.539,225,520,100,0,239,0,0,735,122,105,99,147,523.045,-0.09911133,0.4557292,522.635,-0.1004681,0.9548611,577.205,0.0,-0.007233796,577.13,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126109,2025-09-28,19:40:44.054,2025-09-28 19:40:44.054,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.100469,0.3978588,522.63,0.100468,1.034433,577.205,0.0,-0.1519097,577.125,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126110,2025-09-28,19:40:44.566,2025-09-28 19:40:44.566,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4195602,522.635,0.0,0.9548611,577.205,0.0,-0.05063657,577.13,0.0,0.2314815,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126111,2025-09-28,19:40:45.079,2025-09-28 19:40:45.079,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.09822637,0.390625,522.635,0.1000113,1.034433,577.205,0.0,-0.1229745,577.13,0.0,0.1229745,0,0,0,0,0,0,31,-10,25,37,31,-15,24,36,1
126112,2025-09-28,19:40:45.592,2025-09-28 19:40:45.592,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,1.316551,522.63,0.0,1.128472,577.205,0.0,-0.04340278,577.13,0.0,0.2748843,0,0,0,0,0,0,31,12,25,37,31,0,24,36,1
126113,2025-09-28,19:40:46.103,2025-09-28 19:40:46.103,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3689236,522.63,-0.100929,1.034433,577.205,0.0,-0.1302083,577.125,0.0,0.1736111,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126114,2025-09-28,19:40:46.619,2025-09-28 19:40:46.619,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4123264,522.63,0.1000113,0.9548611,577.205,0.0,-0.01446759,577.13,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126115,2025-09-28,19:40:47.132,2025-09-28 19:40:47.132,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3689236,522.63,-0.1004681,1.034433,577.205,0.0,-0.1519097,577.13,-0.1000118,0.1519097,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126116,2025-09-28,19:40:47.717,2025-09-28 19:40:47.717,225,520,100,0,239,0,0,735,122,105,99,147,523.05,-0.09955981,1.338252,522.63,0.0,1.135706,577.205,0.0,-0.02170139,577.13,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126117,2025-09-28,19:40:48.230,2025-09-28 19:40:48.230,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3110532,522.635,-0.1000113,1.034433,577.205,0.0,-0.1229745,577.135,0.0,0.1374421,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126118,2025-09-28,19:40:48.745,2025-09-28 19:40:48.745,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.462963,522.635,0.1000114,0.9548611,577.205,0.0,-0.1446759,577.13,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126119,2025-09-28,19:40:49.257,2025-09-28 19:40:49.257,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3472222,522.63,0.0,1.034433,577.205,0.0,-0.007233796,577.13,0.0,0.08680555,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126120,2025-09-28,19:40:49.772,2025-09-28 19:40:49.772,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.5208333,522.635,0.0,0.9620949,577.205,0.0,-0.04340278,577.13,0.0,0.2314815,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126121,2025-09-28,19:40:50.285,2025-09-28 19:40:50.285,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,1.280382,522.625,0.1000114,1.20081,577.205,0.0,-0.1302083,577.13,0.0,0.1519097,0,0,0,0,0,0,31,10,25,37,31,10,24,36,1
126122,2025-09-28,19:40:50.802,2025-09-28 19:40:50.802,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4774306,522.63,0.0,0.9693287,577.205,0.0,-0.02893518,577.13,0.0,0.1736111,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126123,2025-09-28,19:40:51.355,2025-09-28 19:40:51.355,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3472222,522.635,0.0,1.041667,577.205,0.0,-0.1302083,577.13,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126124,2025-09-28,19:40:51.866,2025-09-28 19:40:51.866,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4484954,522.635,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.1000118,0.1302083,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126125,2025-09-28,19:40:52.378,2025-09-28 19:40:52.378,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3761574,522.63,0.0,1.041667,577.205,0.0,-0.1302083,577.13,0.0,0.2387153,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126126,2025-09-28,19:40:52.888,2025-09-28 19:40:52.888,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3978588,522.63,0.0,1.121238,577.205,0.0,-0.01446759,577.13,0.0,0.07233796,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126127,2025-09-28,19:40:53.403,2025-09-28 19:40:53.403,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3616898,522.63,-0.1004681,1.034433,577.205,0.0,-0.1519097,577.125,0.0,0.1374421,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126128,2025-09-28,19:40:53.916,2025-09-28 19:40:53.916,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.4484954,522.63,0.0,0.9548611,577.205,0.0,-0.02893518,577.13,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126129,2025-09-28,19:40:54.428,2025-09-28 19:40:54.428,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3399884,522.635,0.0,1.034433,577.205,0.0,-0.1302083,577.13,-0.1009295,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126130,2025-09-28,19:40:54.943,2025-09-28 19:40:54.943,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.09017501,1.316551,522.63,0.0,1.114005,577.205,0.0,-0.1446759,577.13,0.0,0.2893519,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126131,2025-09-28,19:40:55.456,2025-09-28 19:40:55.456,225,520,100,0,239,0,0,735,122,105,99,147,523.05,0.0,0.3255208,522.63,0.0,1.034433,577.205,0.0,0.01446759,577.13,0.0,0.1229745,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126132,2025-09-28,19:40:55.968,2025-09-28 19:40:55.968,225,520,100,0,239,0,0,735,121,105,99,147,523.045,0.0,0.4557292,522.63,0.0,0.9548611,577.205,0.0,-0.09403935,577.13,-0.1000119,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126133,2025-09-28,19:40:56.480,2025-09-28 19:40:56.480,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3761574,522.625,0.1000114,0.9693287,577.205,0.0,-0.1302083,577.13,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126134,2025-09-28,19:40:56.989,2025-09-28 19:40:56.989,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4557292,522.63,-0.2000228,0.9693287,577.205,0.0,-0.007233796,577.13,0.0,0.1880787,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126135,2025-09-28,19:40:57.500,2025-09-28 19:40:57.500,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,1.251447,522.63,0.09955875,1.208044,577.205,0.0,-0.1374421,577.125,-0.1000119,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126136,2025-09-28,19:40:58.013,2025-09-28 19:40:58.013,225,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.4557292,522.63,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126137,2025-09-28,19:40:58.528,2025-09-28 19:40:58.528,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.354456,522.63,0.0,1.034433,577.205,0.0,-0.1446759,577.13,0.0,0.2242477,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126138,2025-09-28,19:40:59.039,2025-09-28 19:40:59.039,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.4701968,522.635,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126139,2025-09-28,19:40:59.552,2025-09-28 19:40:59.552,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3978588,522.635,-0.1009289,1.041667,577.205,0.0,-0.1157407,577.125,0.0,0.1591435,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126140,2025-09-28,19:41:00.064,2025-09-28 19:41:00.064,225,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.5063657,522.63,0.0,1.135706,577.205,0.0,-0.02893518,577.13,-0.1009294,0.2893519,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126141,2025-09-28,19:41:00.578,2025-09-28 19:41:00.578,225,520,100,0,239,0,0,735,122,105,99,147,523.045,0.0,0.3761574,522.63,-0.1000113,1.034433,577.205,0.0,-0.1374421,577.13,0.0,0.1374421,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126142,2025-09-28,19:41:01.087,2025-09-28 19:41:01.087,225,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.4412616,522.63,0.0,0.9548611,577.205,0.1052763,-0.02170139,577.13,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126143,2025-09-28,19:41:01.599,2025-09-28 19:41:01.599,225,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.3399884,522.63,0.100929,1.034433,577.205,0.0,-0.1374421,577.13,-0.09911091,0.1302083,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126144,2025-09-28,19:41:02.112,2025-09-28 19:41:02.112,225,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,1.309317,522.63,-0.1023371,0.9548611,577.205,0.0,-0.1374421,577.125,-0.09735667,0.1808449,0,0,0,0,0,0,31,10,25,37,31,10,24,36,1
126145,2025-09-28,19:41:02.624,2025-09-28 19:41:02.624,226,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.3472222,522.63,0.1009289,1.208044,577.205,0.0,-0.1229745,577.13,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,-10,24,36,1
126146,2025-09-28,19:41:03.136,2025-09-28 19:41:03.136,226,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.4340278,522.63,0.0,0.9548611,577.205,0.0,-0.02170139,577.13,0.0,0.1663773,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126147,2025-09-28,19:41:03.648,2025-09-28 19:41:03.648,226,520,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.3833912,522.63,0.0,1.034433,577.205,0.0,-0.1229745,577.13,0.0,0.1085069,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126148,2025-09-28,19:41:04.159,2025-09-28 19:41:04.159,226,519,100,0,239,0,0,736,122,105,99,147,523.045,0.0,0.4701968,522.63,0.101394,0.9548611,577.2,-0.09866707,-0.02893518,577.13,0.101864,0.1953125,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126149,2025-09-28,19:41:04.674,2025-09-28 19:41:04.674,226,519,100,0,239,0,0,736,122,105,99,147,523.045,0.0,1.236979,522.635,-0.09778887,1.20081,577.205,0.0,-0.1374421,577.13,0.0,0.1736111,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
